"R0000100","R0173600","R0214700","R0214800"
10945,17,1,1
10946,18,3,2
10947,15,3,1
10948,19,2,2
10949,15,3,1
10950,16,2,1
10951,19,2,2
10952,18,3,2
10953,15,3,1
10954,15,3,1
10955,16,2,1
10956,16,2,1
10957,18,3,2
10958,19,2,2
10959,18,3,2
10960,18,3,2
10961,15,3,1
10962,17,1,1
10963,16,2,1
10964,18,3,2
10965,16,2,1
10966,15,3,1
10967,15,3,1
10968,16,2,1
10969,17,1,1
10970,16,2,1
10971,15,3,1
10972,16,2,1
10973,18,3,2
10974,19,2,2
10975,15,3,1
10976,18,3,2
10977,20,1,2
10978,18,3,2
10979,18,3,2
10980,16,2,1
10981,18,3,2
10982,15,3,1
10983,15,3,1
10984,16,2,1
10985,15,3,1
10986,18,3,2
10987,18,3,2
10988,15,3,1
10989,15,3,1
10990,17,1,1
10991,16,2,1
10992,15,3,1
10993,16,2,1
10994,15,3,1
10995,15,3,1
10996,15,3,1
10997,15,3,1
10998,15,3,1
10999,15,3,1
11000,15,3,1
11001,17,1,1
11002,15,3,1
11003,15,3,1
11004,15,3,1
11005,17,1,1
11006,16,2,1
11007,16,2,1
11008,15,3,1
11009,15,3,1
11010,15,3,1
11011,16,2,1
11012,15,3,1
11013,15,3,1
11014,17,1,1
11015,15,3,1
11016,15,3,1
11017,15,3,1
11018,15,3,1
11019,17,1,1
11020,18,3,2
11021,19,2,2
11022,18,3,2
11023,15,3,1
11024,15,3,1
11025,19,2,2
11026,15,3,1
11027,15,3,1
11028,18,3,2
11029,18,3,2
11030,15,3,1
11031,18,3,2
11032,15,3,1
11033,18,3,2
11034,18,3,2
11035,18,3,2
11036,15,3,1
11037,15,3,1
11038,15,3,1
11039,15,3,1
11040,15,3,1
11041,17,1,1
11042,15,3,1
11043,16,2,1
11044,16,2,1
11045,16,2,1
11046,15,3,1
11047,15,3,1
11048,15,3,1
11049,17,1,1
11050,15,3,1
11051,16,2,1
11052,16,2,1
11053,15,3,1
11054,16,2,1
11055,15,3,1
11056,15,3,1
11057,15,3,1
11058,15,3,1
11059,15,3,1
11060,15,3,1
11061,15,3,1
11062,16,2,1
11063,15,3,1
11064,17,1,1
11065,16,2,1
11066,15,3,1
11067,15,3,1
11068,16,2,1
11069,16,2,1
11070,16,2,1
11071,16,2,1
11072,16,2,1
11073,15,3,1
11074,16,2,1
11075,15,3,1
11076,15,3,1
11077,17,1,1
11078,16,2,1
11079,15,3,1
11080,15,3,1
11081,15,3,1
11082,16,2,1
11083,16,2,1
11084,15,3,1
11085,17,1,1
11086,15,3,1
11087,16,2,1
11088,16,2,1
11089,15,3,1
11090,15,3,1
11091,16,2,1
11092,15,3,1
11093,15,3,1
11094,15,3,1
11095,15,3,1
11096,16,2,1
11097,16,2,1
11098,18,3,2
11099,18,3,2
11100,19,2,2
11101,19,2,2
11102,16,2,1
11103,19,2,2
11104,19,2,2
11105,15,3,1
11106,15,3,1
11107,19,2,2
11108,18,3,2
11109,17,1,1
11110,15,3,1
11111,15,3,1
11112,15,3,1
11113,15,3,1
11114,15,3,1
11115,18,3,2
11116,18,3,2
11117,15,3,1
11118,17,1,1
11119,15,3,1
11120,15,3,1
11121,15,3,1
11122,18,3,2
11123,20,1,2
11124,16,2,1
11125,19,2,2
11126,15,3,1
11127,15,3,1
11128,17,1,1
11129,15,3,1
11130,19,2,2
11131,18,3,2
11132,18,3,2
11133,18,3,2
11134,18,3,2
11135,18,3,2
11136,19,2,2
11137,18,3,2
11138,15,3,1
11139,15,3,1
11140,15,3,1
11141,15,3,1
11142,17,1,1
11143,15,3,1
11144,19,2,2
11145,18,3,2
11146,18,3,2
11147,18,3,2
11148,18,3,2
11149,18,3,2
11150,18,3,2
11151,18,3,2
11152,18,3,2
11153,19,2,2
11154,15,3,1
11155,19,2,2
11156,16,2,1
11157,17,1,1
11158,15,3,1
11159,18,3,2
11160,18,3,2
11161,19,2,2
11162,19,2,2
11163,18,3,2
11164,18,3,2
11165,15,3,1
11166,15,3,1
11167,15,3,1
11168,18,3,2
11169,18,3,2
11170,18,3,2
11171,18,3,2
11172,18,3,2
11173,18,3,2
11174,18,3,2
11175,18,3,2
11176,19,2,2
11177,18,3,2
11178,16,2,1
11179,16,2,1
11180,19,2,2
11181,15,3,1
11182,18,3,2
11183,18,3,2
11184,19,2,2
11185,15,3,1
11186,17,1,1
11187,18,3,2
11188,18,3,2
11189,18,3,2
11190,20,1,2
11191,18,3,2
11192,16,2,1
11193,15,3,1
11194,16,2,1
11195,16,2,1
11196,15,3,1
11197,15,3,1
11198,15,3,1
11199,19,2,2
11200,18,3,2
11201,15,3,1
11202,15,3,1
11203,18,3,2
11204,18,3,2
11205,15,3,1
11206,16,2,1
11207,15,3,1
11208,15,3,1
11209,17,1,1
11210,19,2,2
11211,19,2,2
11212,15,3,1
11213,18,3,2
11214,18,3,2
11215,15,3,1
11216,15,3,1
11217,18,3,2
11218,15,3,1
11219,18,3,2
11220,18,3,2
11221,16,2,1
11222,20,1,2
11223,15,3,1
11224,18,3,2
11225,18,3,2
11226,18,3,2
11227,15,3,1
11228,18,3,2
11229,15,3,1
11230,15,3,1
11231,16,2,1
11232,15,3,1
11233,15,3,1
11234,15,3,1
11235,18,3,2
11236,18,3,2
11237,18,3,2
11238,15,3,1
11239,15,3,1
11240,15,3,1
11241,15,3,1
11242,15,3,1
11243,18,3,2
11244,18,3,2
11245,15,3,1
11246,15,3,1
11247,15,3,1
11248,15,3,1
11249,15,3,1
11250,15,3,1
11251,15,3,1
11252,15,3,1
11253,15,3,1
11254,15,3,1
11255,15,3,1
11256,15,3,1
11257,15,3,1
11258,15,3,1
11259,18,3,2
11260,18,3,2
11261,18,3,2
11262,18,3,2
11263,15,3,1
11264,16,2,1
11265,15,3,1
11266,18,3,2
11267,15,3,1
11268,18,3,2
11269,18,3,2
11270,18,3,2
11271,15,3,1
11272,18,3,2
11273,15,3,1
11274,16,2,1
11275,15,3,1
11276,19,2,2
11277,18,3,2
11278,18,3,2
11279,15,3,1
11280,15,3,1
11281,15,3,1
11282,15,3,1
11283,18,3,2
11284,18,3,2
11285,18,3,2
11286,19,2,2
11287,15,3,1
11288,15,3,1
11289,15,3,1
11290,15,3,1
11291,15,3,1
11292,15,3,1
11293,15,3,1
11294,15,3,1
11295,17,1,1
11296,18,3,2
11297,15,3,1
11298,18,3,2
11299,18,3,2
11300,15,3,1
11301,15,3,1
11302,15,3,1
11303,15,3,1
11304,18,3,2
11305,16,2,1
11306,20,1,2
11307,18,3,2
11308,18,3,2
11309,18,3,2
11310,18,3,2
11311,15,3,1
11312,15,3,1
11313,18,3,2
11314,15,3,1
11315,15,3,1
11316,15,3,1
11317,15,3,1
11318,15,3,1
11319,18,3,2
11320,18,3,2
11321,18,3,2
11322,15,3,1
11323,15,3,1
11324,18,3,2
11325,16,2,1
11326,19,2,2
11327,18,3,2
11328,15,3,1
11329,16,2,1
11330,15,3,1
11331,15,3,1
11332,15,3,1
11333,17,1,1
11334,15,3,1
11335,15,3,1
11336,15,3,1
11337,15,3,1
11338,15,3,1
11339,15,3,1
11340,15,3,1
11341,19,2,2
11342,16,2,1
11343,18,3,2
11344,15,3,1
11345,18,3,2
11346,18,3,2
11347,18,3,2
11348,18,3,2
11349,15,3,1
11350,15,3,1
11351,15,3,1
11352,15,3,1
11353,15,3,1
11354,15,3,1
11355,18,3,2
11356,18,3,2
11357,18,3,2
11358,18,3,2
11359,15,3,1
11360,15,3,1
11361,15,3,1
11362,15,3,1
11363,19,2,2
11364,15,3,1
11365,18,3,2
11366,18,3,2
11367,16,2,1
11368,15,3,1
11369,18,3,2
11370,15,3,1
11371,18,3,2
11372,16,2,1
11373,18,3,2
11374,18,3,2
11375,18,3,2
11376,15,3,1
11377,15,3,1
11378,18,3,2
11379,15,3,1
11380,18,3,2
11381,15,3,1
11382,16,2,1
11383,15,3,1
11384,15,3,1
11385,15,3,1
11386,15,3,1
11387,15,3,1
11388,15,3,1
11389,18,3,2
11390,18,3,2
11391,15,3,1
11392,18,3,2
11393,18,3,2
11394,15,3,1
11395,20,1,2
11396,18,3,2
11397,18,3,2
11398,18,3,2
11399,18,3,2
11400,18,3,2
11401,18,3,2
11402,18,3,2
11403,18,3,2
11404,18,3,2
11405,15,3,1
11406,15,3,1
11407,19,2,2
11408,15,3,1
11409,18,3,2
11410,16,2,1
11411,18,3,2
11412,19,2,2
11413,15,3,1
11414,15,3,1
11415,15,3,1
11416,18,3,2
11417,15,3,1
11418,15,3,1
11419,15,3,1
11420,18,3,2
11421,15,3,1
11422,15,3,1
11423,15,3,1
11424,15,3,1
11425,15,3,1
11426,15,3,1
11427,20,1,2
11428,15,3,1
11429,16,2,1
11430,15,3,1
11431,17,1,1
11432,18,3,2
11433,15,3,1
11434,15,3,1
11435,15,3,1
11436,17,1,1
11437,15,3,1
11438,16,2,1
11439,15,3,1
11440,18,3,2
11441,15,3,1
11442,18,3,2
11443,18,3,2
11444,16,2,1
11445,18,3,2
11446,18,3,2
11447,18,3,2
11448,18,3,2
11449,18,3,2
11450,20,1,2
11451,15,3,1
11452,15,3,1
11453,15,3,1
11454,18,3,2
11455,18,3,2
11456,19,2,2
11457,18,3,2
11458,18,3,2
11459,18,3,2
11460,18,3,2
11461,18,3,2
11462,15,3,1
11463,16,2,1
11464,15,3,1
11465,15,3,1
11466,15,3,1
11467,15,3,1
11468,18,3,2
11469,15,3,1
11470,15,3,1
11471,18,3,2
11472,19,2,2
11473,15,3,1
11474,18,3,2
11475,15,3,1
11476,15,3,1
11477,18,3,2
11478,16,2,1
11479,15,3,1
11480,15,3,1
11481,15,3,1
11482,18,3,2
11483,15,3,1
11484,15,3,1
11485,19,2,2
11486,18,3,2
11487,18,3,2
11488,18,3,2
11489,15,3,1
11490,18,3,2
11491,19,2,2
11492,18,3,2
11493,18,3,2
11494,20,1,2
11495,15,3,1
11496,15,3,1
11497,17,1,1
11498,15,3,1
11499,15,3,1
11500,17,1,1
11501,18,3,2
11502,18,3,2
11503,18,3,2
11504,19,2,2
11505,15,3,1
11506,15,3,1
11507,15,3,1
11508,15,3,1
11509,15,3,1
11510,15,3,1
11511,16,2,1
11512,18,3,2
11513,15,3,1
11514,18,3,2
11515,15,3,1
11516,15,3,1
11517,18,3,2
11518,18,3,2
11519,18,3,2
11520,15,3,1
11521,18,3,2
11522,15,3,1
11523,15,3,1
11524,18,3,2
11525,16,2,1
11526,15,3,1
11527,18,3,2
11528,18,3,2
11529,18,3,2
11530,15,3,1
11531,18,3,2
11532,18,3,2
11533,18,3,2
11534,15,3,1
11535,16,2,1
11536,17,1,1
11537,18,3,2
11538,18,3,2
11539,15,3,1
11540,18,3,2
11541,18,3,2
11542,15,3,1
11543,15,3,1
11544,15,3,1
11545,15,3,1
11546,15,3,1
11547,16,2,1
11548,18,3,2
11549,18,3,2
11550,19,2,2
11551,15,3,1
11552,15,3,1
11553,18,3,2
11554,19,2,2
11555,18,3,2
11556,18,3,2
11557,18,3,2
11558,15,3,1
11559,16,2,1
11560,15,3,1
11561,16,2,1
11562,15,3,1
11563,18,3,2
11564,18,3,2
11565,16,2,1
11566,18,3,2
11567,17,1,1
11568,15,3,1
11569,15,3,1
11570,18,3,2
11571,18,3,2
11572,18,3,2
11573,18,3,2
11574,15,3,1
11575,20,1,2
11576,18,3,2
11577,15,3,1
11578,15,3,1
11579,15,3,1
11580,15,3,1
11581,15,3,1
11582,15,3,1
11583,15,3,1
11584,15,3,1
11585,15,3,1
11586,15,3,1
11587,15,3,1
11588,15,3,1
11589,15,3,1
11590,15,3,1
11591,15,3,1
11592,15,3,1
11593,15,3,1
11594,17,1,1
11595,15,3,1
11596,15,3,1
11597,15,3,1
11598,15,3,1
11599,15,3,1
11600,15,3,1
11601,17,1,1
11602,15,3,1
11603,15,3,1
11604,15,3,1
11605,17,1,1
11606,15,3,1
11607,16,2,1
11608,17,1,1
11609,15,3,1
11610,15,3,1
11611,15,3,1
11612,15,3,1
11613,16,2,1
11614,15,3,1
11615,15,3,1
11616,15,3,1
11617,15,3,1
11618,15,3,1
11619,15,3,1
11620,15,3,1
11621,15,3,1
11622,15,3,1
11623,16,2,1
11624,15,3,1
11625,16,2,1
11626,15,3,1
11627,15,3,1
11628,15,3,1
11629,17,1,1
11630,15,3,1
11631,15,3,1
11632,15,3,1
11633,18,3,2
11634,15,3,1
11635,15,3,1
11636,16,2,1
11637,17,1,1
11638,15,3,1
11639,18,3,2
11640,18,3,2
11641,18,3,2
11642,18,3,2
11643,15,3,1
11644,15,3,1
11645,19,2,2
11646,15,3,1
11647,19,2,2
11648,15,3,1
11649,15,3,1
11650,18,3,2
11651,16,2,1
11652,18,3,2
11653,15,3,1
11654,15,3,1
11655,15,3,1
11656,15,3,1
11657,15,3,1
11658,16,2,1
11659,15,3,1
11660,15,3,1
11661,15,3,1
11662,17,1,1
11663,15,3,1
11664,16,2,1
11665,15,3,1
11666,15,3,1
11667,15,3,1
11668,15,3,1
11669,15,3,1
11670,15,3,1
11671,15,3,1
11672,15,3,1
11673,15,3,1
11674,15,3,1
11675,15,3,1
11676,16,2,1
11677,15,3,1
11678,15,3,1
11679,15,3,1
11680,15,3,1
11681,15,3,1
11682,15,3,1
11683,15,3,1
11684,15,3,1
11685,15,3,1
11686,15,3,1
11687,15,3,1
11688,15,3,1
11689,15,3,1
11690,15,3,1
11691,15,3,1
11692,15,3,1
11693,15,3,1
11694,15,3,1
11695,15,3,1
11696,16,2,1
11697,15,3,1
11698,15,3,1
11699,15,3,1
11700,15,3,1
11701,15,3,1
11702,15,3,1
11703,15,3,1
11704,15,3,1
11705,18,3,2
11706,18,3,2
11707,15,3,1
11708,18,3,2
11709,18,3,2
11710,18,3,2
11711,18,3,2
11712,15,3,1
11713,18,3,2
11714,18,3,2
11715,15,3,1
11716,15,3,1
11717,18,3,2
11718,18,3,2
11719,18,3,2
11720,15,3,1
11721,15,3,1
11722,15,3,1
11723,15,3,1
11724,15,3,1
11725,18,3,2
11726,18,3,2
11727,15,3,1
11728,15,3,1
11729,15,3,1
11730,15,3,1
11731,18,3,2
11732,18,3,2
11733,18,3,2
11734,18,3,2
11735,15,3,1
11736,15,3,1
11737,15,3,1
11738,17,1,1
11739,18,3,2
11740,15,3,1
11741,18,3,2
11742,18,3,2
11743,18,3,2
11744,18,3,2
11745,15,3,1
11746,19,2,2
11747,18,3,2
11748,15,3,1
11749,15,3,1
11750,1,3,1
11751,1,3,1
11752,7,2,2
11753,5,3,2
11754,1,3,1
11755,1,3,1
11756,5,3,2
11757,5,3,2
11758,1,3,1
11759,1,3,1
11760,3,2,1
11761,7,2,2
11762,3,2,1
11763,3,2,1
11764,7,2,2
11765,7,2,2
11766,7,2,2
11767,1,3,1
11768,5,3,2
11769,5,3,2
11770,1,3,1
11771,3,2,1
11772,8,1,2
11773,8,1,2
11774,5,3,2
11775,1,3,1
11776,3,2,1
11777,7,2,2
11778,7,2,2
11779,5,3,2
11780,1,3,1
11781,5,3,2
11782,1,3,1
11783,5,3,2
11784,5,3,2
11785,8,1,2
11786,8,1,2
11787,5,3,2
11788,1,3,1
11789,5,3,2
11790,1,3,1
11791,1,3,1
11792,5,3,2
11793,1,3,1
11794,5,3,2
11795,6,3,2
11796,3,2,1
11797,7,2,2
11798,7,2,2
11799,3,2,1
11800,5,3,2
11801,3,2,1
11802,7,2,2
11803,5,3,2
11804,1,3,1
11805,1,3,1
11806,1,3,1
11807,5,3,2
11808,5,3,2
11809,1,3,1
11810,1,3,1
11811,5,3,2
11812,5,3,2
11813,5,3,2
11814,5,3,2
11815,5,3,2
11816,5,3,2
11817,2,3,1
11818,6,3,2
11819,5,3,2
11820,1,3,1
11821,1,3,1
11822,1,3,1
11823,1,3,1
11824,1,3,1
11825,3,2,1
11826,7,2,2
11827,7,2,2
11828,3,2,1
11829,3,2,1
11830,3,2,1
11831,8,1,2
11832,8,1,2
11833,4,1,1
11834,5,3,2
11835,5,3,2
11836,3,2,1
11837,3,2,1
11838,7,2,2
11839,7,2,2
11840,3,2,1
11841,3,2,1
11842,7,2,2
11843,4,1,1
11844,4,1,1
11845,8,1,2
11846,4,1,1
11847,5,3,2
11848,7,2,2
11849,3,2,1
11850,5,3,2
11851,5,3,2
11852,1,3,1
11853,5,3,2
11854,7,2,2
11855,7,2,2
11856,7,2,2
11857,1,3,1
11858,6,3,2
11859,7,2,2
11860,4,1,1
11861,8,1,2
11862,5,3,2
11863,1,3,1
11864,4,1,1
11865,5,3,2
11866,5,3,2
11867,5,3,2
11868,5,3,2
11869,5,3,2
11870,5,3,2
11871,5,3,2
11872,1,3,1
11873,5,3,2
11874,5,3,2
11875,1,3,1
11876,5,3,2
11877,5,3,2
11878,5,3,2
11879,5,3,2
11880,1,3,1
11881,5,3,2
11882,5,3,2
11883,4,1,1
11884,4,1,1
11885,8,1,2
11886,5,3,2
11887,1,3,1
11888,1,3,1
11889,1,3,1
11890,4,1,1
11891,8,1,2
11892,3,2,1
11893,1,3,1
11894,5,3,2
11895,3,2,1
11896,7,2,2
11897,1,3,1
11898,5,3,2
11899,5,3,2
11900,5,3,2
11901,5,3,2
11902,5,3,2
11903,8,1,2
11904,4,1,1
11905,5,3,2
11906,5,3,2
11907,1,3,1
11908,1,3,1
11909,5,3,2
11910,5,3,2
11911,1,3,1
11912,5,3,2
11913,1,3,1
11914,1,3,1
11915,5,3,2
11916,7,2,2
11917,1,3,1
11918,5,3,2
11919,5,3,2
11920,1,3,1
11921,1,3,1
11922,8,1,2
11923,5,3,2
11924,2,3,1
11925,2,3,1
11926,2,3,1
11927,5,3,2
11928,1,3,1
11929,5,3,2
11930,6,3,2
11931,7,2,2
11932,7,2,2
11933,7,2,2
11934,3,2,1
11935,7,2,2
11936,3,2,1
11937,3,2,1
11938,3,2,1
11939,2,3,1
11940,5,3,2
11941,1,3,1
11942,1,3,1
11943,6,3,2
11944,8,1,2
11945,4,1,1
11946,4,1,1
11947,4,1,1
11948,8,1,2
11949,5,3,2
11950,7,2,2
11951,7,2,2
11952,3,2,1
11953,5,3,2
11954,1,3,1
11955,5,3,2
11956,1,3,1
11957,1,3,1
11958,5,3,2
11959,5,3,2
11960,3,2,1
11961,7,2,2
11962,5,3,2
11963,1,3,1
11964,1,3,1
11965,1,3,1
11966,5,3,2
11967,5,3,2
11968,7,2,2
11969,3,2,1
11970,8,1,2
11971,4,1,1
11972,4,1,1
11973,1,3,1
11974,8,1,2
11975,8,1,2
11976,4,1,1
11977,4,1,1
11978,4,1,1
11979,8,1,2
11980,8,1,2
11981,8,1,2
11982,4,1,1
11983,4,1,1
11984,1,3,1
11985,1,3,1
11986,5,3,2
11987,5,3,2
11988,5,3,2
11989,5,3,2
11990,1,3,1
11991,7,2,2
11992,3,2,1
11993,7,2,2
11994,1,3,1
11995,5,3,2
11996,5,3,2
11997,1,3,1
11998,1,3,1
11999,5,3,2
12000,5,3,2
12001,5,3,2
12002,1,3,1
12003,5,3,2
12004,5,3,2
12005,7,2,2
12006,1,3,1
12007,3,2,1
12008,1,3,1
12009,1,3,1
12010,4,1,1
12011,1,3,1
12012,1,3,1
12013,1,3,1
12014,1,3,1
12015,5,3,2
12016,1,3,1
12017,6,3,2
12018,5,3,2
12019,1,3,1
12020,5,3,2
12021,5,3,2
12022,5,3,2
12023,1,3,1
12024,5,3,2
12025,5,3,2
12026,1,3,1
12027,5,3,2
12028,5,3,2
12029,5,3,2
12030,5,3,2
12031,1,3,1
12032,5,3,2
12033,1,3,1
12034,5,3,2
12035,5,3,2
12036,6,3,2
12037,5,3,2
12038,5,3,2
12039,2,3,1
12040,2,3,1
12041,1,3,1
12042,5,3,2
12043,1,3,1
12044,1,3,1
12045,1,3,1
12046,5,3,2
12047,5,3,2
12048,5,3,2
12049,5,3,2
12050,3,2,1
12051,5,3,2
12052,7,2,2
12053,3,2,1
12054,5,3,2
12055,1,3,1
12056,1,3,1
12057,5,3,2
12058,5,3,2
12059,2,3,1
12060,1,3,1
12061,5,3,2
12062,8,1,2
12063,5,3,2
12064,1,3,1
12065,1,3,1
12066,6,3,2
12067,1,3,1
12068,4,1,1
12069,1,3,1
12070,5,3,2
12071,1,3,1
12072,1,3,1
12073,5,3,2
12074,1,3,1
12075,1,3,1
12076,5,3,2
12077,1,3,1
12078,5,3,2
12079,1,3,1
12080,1,3,1
12081,1,3,1
12082,1,3,1
12083,5,3,2
12084,2,3,1
12085,6,3,2
12086,5,3,2
12087,6,3,2
12088,1,3,1
12089,1,3,1
12090,2,3,1
12091,2,3,1
12092,5,3,2
12093,1,3,1
12094,5,3,2
12095,1,3,1
12096,5,3,2
12097,5,3,2
12098,8,1,2
12099,5,3,2
12100,1,3,1
12101,1,3,1
12102,4,1,1
12103,4,1,1
12104,5,3,2
12105,1,3,1
12106,1,3,1
12107,1,3,1
12108,5,3,2
12109,1,3,1
12110,1,3,1
12111,1,3,1
12112,1,3,1
12113,5,3,2
12114,1,3,1
12115,5,3,2
12116,1,3,1
12117,5,3,2
12118,6,3,2
12119,2,3,1
12120,5,3,2
12121,5,3,2
12122,1,3,1
12123,5,3,2
12124,3,2,1
12125,3,2,1
12126,7,2,2
12127,1,3,1
12128,5,3,2
12129,3,2,1
12130,7,2,2
12131,3,2,1
12132,3,2,1
12133,3,2,1
12134,1,3,1
12135,5,3,2
12136,5,3,2
12137,5,3,2
12138,5,3,2
12139,1,3,1
12140,5,3,2
12141,11,1,1
12142,14,1,2
12143,11,1,1
12144,11,1,1
12145,12,3,2
12146,13,2,2
12147,13,2,2
12148,13,2,2
12149,13,2,2
12150,13,2,2
12151,10,2,1
12152,10,2,1
12153,13,2,2
12154,9,3,1
12155,12,3,2
12156,10,2,1
12157,10,2,1
12158,10,2,1
12159,9,3,1
12160,9,3,1
12161,13,2,2
12162,13,2,2
12163,10,2,1
12164,12,3,2
12165,9,3,1
12166,12,3,2
12167,12,3,2
12168,12,3,2
12169,12,3,2
12170,9,3,1
12171,10,2,1
12172,13,2,2
12173,9,3,1
12174,9,3,1
12175,11,1,1
12176,14,1,2
12177,14,1,2
12178,11,1,1
12179,11,1,1
12180,14,1,2
12181,14,1,2
12182,11,1,1
12183,10,2,1
12184,10,2,1
12185,13,2,2
12186,10,2,1
12187,10,2,1
12188,13,2,2
12189,10,2,1
12190,10,2,1
12191,13,2,2
12192,10,2,1
12193,13,2,2
12194,13,2,2
12195,12,3,2
12196,10,2,1
12197,10,2,1
12198,9,3,1
12199,10,2,1
12200,10,2,1
12201,13,2,2
12202,10,2,1
12203,10,2,1
12204,11,1,1
12205,11,1,1
12206,11,1,1
12207,12,3,2
12208,13,2,2
12209,13,2,2
12210,13,2,2
12211,13,2,2
12212,10,2,1
12213,9,3,1
12214,13,2,2
12215,12,3,2
12216,12,3,2
12217,14,1,2
12218,11,1,1
12219,9,3,1
12220,11,1,1
12221,9,3,1
12222,13,2,2
12223,10,2,1
12224,10,2,1
12225,9,3,1
12226,10,2,1
12227,11,1,1
12228,14,1,2
12229,12,3,2
12230,12,3,2
12231,12,3,2
12232,9,3,1
12233,12,3,2
12234,12,3,2
12235,12,3,2
12236,9,3,1
12237,10,2,1
12238,12,3,2
12239,12,3,2
12240,13,2,2
12241,13,2,2
12242,12,3,2
12243,12,3,2
12244,9,3,1
12245,9,3,1
12246,13,2,2
12247,12,3,2
12248,12,3,2
12249,12,3,2
12250,12,3,2
12251,12,3,2
12252,12,3,2
12253,9,3,1
12254,13,2,2
12255,10,2,1
12256,10,2,1
12257,10,2,1
12258,12,3,2
12259,10,2,1
12260,10,2,1
12261,9,3,1
12262,9,3,1
12263,12,3,2
12264,12,3,2
12265,12,3,2
12266,9,3,1
12267,12,3,2
12268,12,3,2
12269,14,1,2
12270,12,3,2
12271,12,3,2
12272,12,3,2
12273,12,3,2
12274,9,3,1
12275,9,3,1
12276,9,3,1
12277,9,3,1
12278,14,1,2
12279,14,1,2
12280,10,2,1
12281,13,2,2
12282,14,1,2
12283,11,1,1
12284,14,1,2
12285,12,3,2
12286,12,3,2
12287,9,3,1
12288,11,1,1
12289,9,3,1
12290,9,3,1
12291,12,3,2
12292,12,3,2
12293,14,1,2
12294,12,3,2
12295,9,3,1
12296,9,3,1
12297,9,3,1
12298,9,3,1
12299,9,3,1
12300,10,2,1
12301,9,3,1
12302,9,3,1
12303,13,2,2
12304,13,2,2
12305,10,2,1
12306,12,3,2
12307,12,3,2
12308,9,3,1
12309,12,3,2
12310,9,3,1
12311,9,3,1
12312,9,3,1
12313,9,3,1
12314,12,3,2
12315,9,3,1
12316,12,3,2
12317,9,3,1
12318,9,3,1
12319,12,3,2
12320,12,3,2
12321,12,3,2
12322,12,3,2
12323,9,3,1
12324,9,3,1
12325,9,3,1
12326,9,3,1
12327,9,3,1
12328,12,3,2
12329,12,3,2
12330,12,3,2
12331,9,3,1
12332,12,3,2
12333,12,3,2
12334,12,3,2
12335,9,3,1
12336,12,3,2
12337,12,3,2
12338,9,3,1
12339,12,3,2
12340,12,3,2
12341,9,3,1
12342,9,3,1
12343,9,3,1
12344,12,3,2
12345,9,3,1
12346,12,3,2
12347,12,3,2
12348,9,3,1
12349,12,3,2
12350,9,3,1
12351,12,3,2
12352,12,3,2
12353,9,3,1
12354,9,3,1
12355,9,3,1
12356,12,3,2
12357,12,3,2
12358,9,3,1
12359,12,3,2
12360,12,3,2
12361,9,3,1
12362,12,3,2
12363,12,3,2
12364,9,3,1
12365,12,3,2
12366,12,3,2
12367,9,3,1
12368,12,3,2
12369,9,3,1
12370,12,3,2
12371,9,3,1
12372,9,3,1
12373,12,3,2
12374,9,3,1
12375,9,3,1
12376,9,3,1
12377,9,3,1
12378,9,3,1
12379,12,3,2
12380,9,3,1
12381,12,3,2
12382,12,3,2
12383,12,3,2
12384,12,3,2
12385,9,3,1
12386,9,3,1
12387,9,3,1
12388,12,3,2
12389,12,3,2
12390,12,3,2
12391,12,3,2
12392,12,3,2
12393,12,3,2
12394,9,3,1
12395,12,3,2
12396,9,3,1
12397,9,3,1
12398,12,3,2
12399,9,3,1
12400,9,3,1
12401,9,3,1
12402,12,3,2
12403,9,3,1
12404,9,3,1
12405,9,3,1
12406,9,3,1
12407,9,3,1
12408,12,3,2
12409,12,3,2
12410,9,3,1
12411,9,3,1
12412,9,3,1
12413,9,3,1
12414,9,3,1
12415,9,3,1
12416,12,3,2
12417,12,3,2
12418,9,3,1
12419,12,3,2
12420,9,3,1
12421,12,3,2
12422,9,3,1
12423,9,3,1
12424,12,3,2
12425,9,3,1
12426,12,3,2
12427,9,3,1
12428,9,3,1
12429,12,3,2
12430,12,3,2
12431,12,3,2
12432,9,3,1
12433,9,3,1
12434,12,3,2
12435,9,3,1
12436,9,3,1
12437,9,3,1
12438,9,3,1
12439,12,3,2
12440,9,3,1
12441,9,3,1
12442,12,3,2
12443,9,3,1
12444,12,3,2
12445,9,3,1
12446,12,3,2
12447,12,3,2
12448,9,3,1
12449,12,3,2
12450,9,3,1
12451,9,3,1
12452,9,3,1
12453,12,3,2
12454,12,3,2
12455,9,3,1
12456,14,1,2
12457,12,3,2
12458,9,3,1
12459,12,3,2
12460,12,3,2
12461,9,3,1
12462,12,3,2
12463,9,3,1
12464,12,3,2
12465,9,3,1
12466,12,3,2
12467,9,3,1
12468,12,3,2
12469,9,3,1
12470,12,3,2
12471,9,3,1
12472,12,3,2
12473,9,3,1
12474,12,3,2
12475,12,3,2
12476,12,3,2
12477,9,3,1
12478,12,3,2
12479,12,3,2
12480,12,3,2
12481,12,3,2
12482,9,3,1
12483,12,3,2
12484,9,3,1
12485,9,3,1
12486,12,3,2
12487,9,3,1
12488,9,3,1
12489,9,3,1
12490,12,3,2
12491,9,3,1
12492,12,3,2
12493,9,3,1
12494,12,3,2
12495,12,3,2
12496,9,3,1
12497,12,3,2
